run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR1664718	PRJEB15541	SAMEA4473431	ERX1735029	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1664718/ERR1664718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1664718/ERR1664718_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664718/FS872_RNA_CCTTCA_L002_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664718/FS872_RNA_CCTTCA_L002_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1664718	
ERR1664722	PRJEB15541	SAMEA4473432	ERX1735033	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1664722/ERR1664722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1664722/ERR1664722_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664722/FS879_RNA_AAGACG_L002_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664722/FS879_RNA_AAGACG_L002_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1664722	
ERR1664728	PRJEB15541	SAMEA4473433	ERX1735039	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1664728/ERR1664728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1664728/ERR1664728_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664728/FS881_RNA_CCTCGG_L002_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664728/FS881_RNA_CCTCGG_L002_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1664728	
ERR1664729	PRJEB15541	SAMEA4473433	ERX1735040	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1664729/ERR1664729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1664729/ERR1664729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664729/FS881_RNA_CCTCGG_L002_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664729/FS881_RNA_CCTCGG_L002_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1664729	
ERR5957047	PRJEB15541	SAMEA8800963	ERX5597568	155863	Methanothermococcus okinawensis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5957047/ERR5957047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5957047/ERR5957047_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957047/MidCaymanRise_DCO_Methanothermococcus_SAGs-M21-QUALITY_PASSED_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957047/MidCaymanRise_DCO_Methanothermococcus_SAGs-M21-QUALITY_PASSED_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5957047
ERR5957048	PRJEB15541	SAMEA8800964	ERX5597569	155863	Methanothermococcus okinawensis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5957048/ERR5957048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5957048/ERR5957048_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957048/MidCaymanRise_DCO_Methanothermococcus_SAGs-N22--QUALITY_PASSED_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957048/MidCaymanRise_DCO_Methanothermococcus_SAGs-N22--QUALITY_PASSED_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5957048
ERR1662183	PRJEB15541	SAMEA4470834	ERX1732504	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662183/ERR1662183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662183/ERR1662183_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662183/FS841_AAGGGA_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662183/FS841_AAGGGA_L005_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662183	
ERR1662185	PRJEB15541	SAMEA4470834	ERX1732506	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662185/ERR1662185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662185/ERR1662185_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662185/FS841_AAGGGA_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662185/FS841_AAGGGA_L006_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662185	
ERR1662188	PRJEB15541	SAMEA4470834	ERX1732509	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662188/ERR1662188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662188/ERR1662188_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662188/FS841_AAGGGA_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662188/FS841_AAGGGA_L005_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662188	
ERR1662189	PRJEB15541	SAMEA4470834	ERX1732510	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662189/ERR1662189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662189/ERR1662189_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662189/FS841_AAGGGA_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662189/FS841_AAGGGA_L006_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662189	
ERR1662190	PRJEB15541	SAMEA4470834	ERX1732511	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662190/ERR1662190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662190/ERR1662190_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662190/FS841_AAGGGA_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662190/FS841_AAGGGA_L006_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662190	
ERR1662191	PRJEB15541	SAMEA4470834	ERX1732512	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662191/ERR1662191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662191/ERR1662191_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662191/FS841_AAGGGA_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662191/FS841_AAGGGA_L003_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662191	
ERR1662192	PRJEB15541	SAMEA4470834	ERX1732513	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662192/ERR1662192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662192/ERR1662192_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662192/FS841_AAGGGA_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662192/FS841_AAGGGA_L004_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662192	
ERR1662198	PRJEB15541	SAMEA4470834	ERX1732519	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662198/ERR1662198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662198/ERR1662198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662198/FS841_AAGGGA_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662198/FS841_AAGGGA_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662198	
ERR1662199	PRJEB15541	SAMEA4470838	ERX1732520	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662199/ERR1662199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662199/ERR1662199_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662199/FS849_CCTTCA_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662199/FS849_CCTTCA_L003_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662199	
ERR1662202	PRJEB15541	SAMEA4470838	ERX1732523	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662202/ERR1662202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662202/ERR1662202_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662202/FS849_CCTTCA_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662202/FS849_CCTTCA_L003_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662202	
ERR1662212	PRJEB15541	SAMEA4470839	ERX1732533	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662212/ERR1662212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662212/ERR1662212_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662212/FS851_GGACCC_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662212/FS851_GGACCC_L003_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662212	
ERR1662214	PRJEB15541	SAMEA4470839	ERX1732535	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662214/ERR1662214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662214/ERR1662214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662214/FS851_GGACCC_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662214/FS851_GGACCC_L005_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662214	
ERR1662218	PRJEB15541	SAMEA4470839	ERX1732539	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662218/ERR1662218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662218/ERR1662218_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662218/FS851_GGACCC_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662218/FS851_GGACCC_L005_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662218	
ERR1662219	PRJEB15541	SAMEA4470839	ERX1732540	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662219/ERR1662219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662219/ERR1662219_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662219/FS851_GGACCC_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662219/FS851_GGACCC_L006_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662219	
ERR1662223	PRJEB15541	SAMEA4470839	ERX1732544	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662223/ERR1662223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662223/ERR1662223_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662223/FS851_GGACCC_L006_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662223/FS851_GGACCC_L006_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662223	
ERR1662224	PRJEB15541	SAMEA4470839	ERX1732545	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662224/ERR1662224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662224/ERR1662224_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662224/FS851_GGACCC_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662224/FS851_GGACCC_L004_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662224	
ERR1662227	PRJEB15541	SAMEA4470839	ERX1732548	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662227/ERR1662227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662227/ERR1662227_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662227/FS851_GGACCC_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662227/FS851_GGACCC_L004_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662227	
ERR1662228	PRJEB15541	SAMEA4470839	ERX1732549	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662228/ERR1662228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662228/ERR1662228_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662228/FS851_GGACCC_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662228/FS851_GGACCC_L005_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662228	
ERR1662232	PRJEB15541	SAMEA4470839	ERX1732553	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662232/ERR1662232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662232/ERR1662232_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662232/FS851_GGACCC_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662232/FS851_GGACCC_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662232	
ERR1662233	PRJEB15541	SAMEA4470840	ERX1732554	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662233/ERR1662233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662233/ERR1662233_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662233/FS852_TTCAGC_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662233/FS852_TTCAGC_L003_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662233	
ERR1662234	PRJEB15541	SAMEA4470840	ERX1732555	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662234/ERR1662234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662234/ERR1662234_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662234/FS852_TTCAGC_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662234/FS852_TTCAGC_L004_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662234	
ERR1662240	PRJEB15541	SAMEA4470840	ERX1732561	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662240/ERR1662240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662240/ERR1662240_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662240/FS852_TTCAGC_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662240/FS852_TTCAGC_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662240	
ERR1662241	PRJEB15541	SAMEA4470840	ERX1732562	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662241/ERR1662241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662241/ERR1662241_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662241/FS852_TTCAGC_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662241/FS852_TTCAGC_L003_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662241	
ERR1662242	PRJEB15541	SAMEA4470840	ERX1732563	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662242/ERR1662242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662242/ERR1662242_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662242/FS852_TTCAGC_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662242/FS852_TTCAGC_L004_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662242	
ERR1662247	PRJEB15541	SAMEA4470843	ERX1732568	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662247/ERR1662247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662247/ERR1662247_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662247/FS866_TTCGCT_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662247/FS866_TTCGCT_L005_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662247	
ERR1662249	PRJEB15541	SAMEA4470843	ERX1732570	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662249/ERR1662249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662249/ERR1662249_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662249/FS866_TTCGCT_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662249/FS866_TTCGCT_L003_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662249	
ERR1662252	PRJEB15541	SAMEA4470843	ERX1732573	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662252/ERR1662252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662252/ERR1662252_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662252/FS866_TTCGCT_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662252/FS866_TTCGCT_L003_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662252	
ERR1662257	PRJEB15541	SAMEA4470844	ERX1732578	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662257/ERR1662257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662257/ERR1662257_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662257/FS872_AAGACG_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662257/FS872_AAGACG_L005_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662257	
ERR1662258	PRJEB15541	SAMEA4470844	ERX1732579	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662258/ERR1662258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662258/ERR1662258_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662258/FS872_AAGACG_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662258/FS872_AAGACG_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662258	
ERR1662259	PRJEB15541	SAMEA4470844	ERX1732580	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662259/ERR1662259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662259/ERR1662259_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662259/FS872_AAGACG_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662259/FS872_AAGACG_L003_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662259	
ERR1662261	PRJEB15541	SAMEA4470844	ERX1732582	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662261/ERR1662261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662261/ERR1662261_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662261/FS872_AAGACG_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662261/FS872_AAGACG_L005_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662261	
ERR1662262	PRJEB15541	SAMEA4470844	ERX1732583	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662262/ERR1662262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662262/ERR1662262_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662262/FS872_AAGACG_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662262/FS872_AAGACG_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662262	
ERR1662263	PRJEB15541	SAMEA4470844	ERX1732584	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662263/ERR1662263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662263/ERR1662263_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662263/FS872_AAGACG_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662263/FS872_AAGACG_L003_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662263	
ERR1662264	PRJEB15541	SAMEA4470844	ERX1732585	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662264/ERR1662264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662264/ERR1662264_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662264/FS872_AAGACG_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662264/FS872_AAGACG_L004_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662264	
ERR1662265	PRJEB15541	SAMEA4470844	ERX1732586	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662265/ERR1662265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662265/ERR1662265_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662265/FS872_AAGACG_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662265/FS872_AAGACG_L005_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662265	
ERR1662275	PRJEB15541	SAMEA4470845	ERX1732596	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662275/ERR1662275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662275/ERR1662275_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662275/FS874_CCTCGG_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662275/FS874_CCTCGG_L004_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662275	
ERR1662276	PRJEB15541	SAMEA4470845	ERX1732597	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662276/ERR1662276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662276/ERR1662276_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662276/FS874_CCTCGG_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662276/FS874_CCTCGG_L005_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662276	
